assertion_id,work_id,record_id,assertion_type,evidence_class,predicate,source_text,source_field,source_location,start_line,end_line,start_character,end_character,confidence,review_status,canonical_record_path,canonical_record_sha256
asrt.aa7e6ea981660a030e5521bd,purananuru,010,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியோர் : ஊன் பொதி பசுங் குடையார்.
பாடப்பட்டோன் : சோழன் நெய்தலங் கானல் இளஞ்சேட் சென்னி.
திணை : பாடாண்.
துறை : இயன்மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/010.md,79a8b9e038780fe6fffd88b85981d9b6107af0b2b60dc030ec6cbe2e88b8a33b
asrt.8297de6f3e4bda967edadbc2,purananuru,010,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/010.md,79a8b9e038780fe6fffd88b85981d9b6107af0b2b60dc030ec6cbe2e88b8a33b
asrt.e61616799a58d5caebb285d4,purananuru,011,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,பேய்மகள் இளவெயினியார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.f38c5bbc46aff9be554e41fe,purananuru,011,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சேரமான் பாலை பாடிய பெருங்கடுங்கோ,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.df9160e3de6e58fc56e9eac3,purananuru,011,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.fea1646c39a892c72865ef78,purananuru,011,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,பரிசில் கடாநிலை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.afcab6a99a162837c4ccb515,purananuru,011,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : பேய்மகள் இளவெயினியார்.
பாடப்பட்டோன் : சேரமான் பாலை பாடிய பெருங்கடுங்கோ.
திணை : பாடாண். துறை :பரிசில் கடாநிலை.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.f40cc0d68c00ac5352822c0a,purananuru,011,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,பெற்றனர்! பெற்றிலேன்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.8223d4030b020fb86a6cf7ae,purananuru,011,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.86383f3949b670b94a97440a,purananuru,011,ECONOMIC_ACTIVITY,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வரி,canonical_body,markdown:canonical-body,3,3,0,3,medium,human_review_required,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.0887375caee62379098bd70e,purananuru,011,POLITICAL_RELATION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வேந்தன்,canonical_body,markdown:canonical-body,10,10,15,22,medium,human_review_required,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.305a168ef877ae03e1cc123b,purananuru,011,MUSIC_OR_PERFORMANCE,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பாடல்,canonical_body,markdown:canonical-body,7,7,0,5,medium,human_review_required,corpus/purananuru/poems/011.md,e6d5680156399e761950309f7ee3d101d5000a758318a35770c2496b17a3f625
asrt.052b4e5ba1bc7e5f80ecd97e,purananuru,012,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,நெட்டிமையார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.687493e30456319401ade885,purananuru,012,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,பாண்டியன் பல்யாகசாலை முதுகுடுமிப் பெருவழுதி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.8b10d718c591906b699b31fc,purananuru,012,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.7c8e899c49336056c3f4fc53,purananuru,012,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.72438ea66a576f5ebf6efc60,purananuru,012,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,அறம் இதுதானோ?,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.b154d8c0203b0aec5ce40356,purananuru,012,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : நெட்டிமையார்.
பாடப்பட்டோன் : பாண்டியன் பல்யாகசாலை முதுகுடுமிப் பெருவழுதி.
திணை : பாடாண். துறை : இயன்மொழி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.f59982289410a03584df2042,purananuru,012,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.e4182420ed8258149c7545bd,purananuru,012,COMMUNITY_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பாணர்,canonical_body,markdown:canonical-body,1,1,0,5,medium,human_review_required,corpus/purananuru/poems/012.md,d1c104473e19917dc34bddf55e082c56e25c0c5c2d4db26c4dda0dabe0576217
asrt.3ad6b1da3d790e62cce14da0,purananuru,013,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,உறையூர் ஏணிச்சேரி முடமோசியார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.a6527a3cc8a1efacc78cabb0,purananuru,013,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சோழன் முடித்தலைக் கோப்பெருநற்கிள்ளி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.5c949d914d9432d54b94e471,purananuru,013,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.566203509ab827d36a8dd8ef,purananuru,013,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,வாழ்த்தியல்,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.4bc58aca622de4791a7939e1,purananuru,013,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,நோயின்றிச் செல்க!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.82e944b683fd3b3dc694fe93,purananuru,013,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் : உறையூர் ஏணிச்சேரி முடமோசியார்.
பாடப்பட்டோன் : சோழன் முடித்தலைக் கோப்பெருநற்கிள்ளி.
திணை : பாடாண். துறை : வாழ்த்தியல்",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.60dc1a4e06ffc3fd7e0e8309,purananuru,013,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.9ff4718a6c1ed868a403ba67,purananuru,013,OCCUPATION_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,உழவர்,canonical_body,markdown:canonical-body,11,11,5,10,medium,human_review_required,corpus/purananuru/poems/013.md,5e439e4d50915b769684ea39fe4e6a669145fddd1290ac9fc83db8eebf488ab0
asrt.f6da3868bd6c21f4598ea89f,purananuru,014,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,கபிலர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.e08e190296581f6163ce73a2,purananuru,014,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சேரமான் செல்வக் கடுங்கோ வாழியாதன்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.0d25f7cb2222e791e2d00b71,purananuru,014,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.f8b35f00e815b60470e15931,purananuru,014,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.c2aa79adc38ea9707f2db5ac,purananuru,014,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் :கபிலர்.
பாடப்பட்டோன் : சேரமான் செல்வக் கடுங்கோ வாழியாதன்.
திணை : பாடாண். துறை : இயன்மொழி",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.474962f09ad1e52e2cdcc548,purananuru,014,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,மென்மையும்! வன்மையும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.dffdc04c1802bf5d92570b24,purananuru,014,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.e0b2f75ab57a1fc5e7062f84,purananuru,014,COMMODITY_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பொன்,canonical_body,markdown:canonical-body,3,3,0,4,medium,human_review_required,corpus/purananuru/poems/014.md,643e4b2d7be70d95b1984e48b8e2feee17e7c818eaab3010d09a47c3e190681b
asrt.c187e944129b976f8e55e967,purananuru,015,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,கபிலர்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.46bb3ac96fc63a36b51b3f61,purananuru,015,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சேரமான் செல்வக் கடுங்கோ வாழியாதன்,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.f20633cf231e0cb47de3f05f,purananuru,015,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,பாடாண்,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.252116b191e2c4a8c3bd7567,purananuru,015,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,இயன்மொழி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.cb2c7889b4c6ab506e5938fe,purananuru,015,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,எதனிற் சிறந்தாய்?,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.65fb7c699089719964d2f8ef,purananuru,015,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர் :கபிலர்.
பாடப்பட்டோன் : சேரமான் செல்வக் கடுங்கோ வாழியாதன்.
திணை : பாடாண். துறை : இயன்மொழி",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.39af1f95b8fb015b1c3806b9,purananuru,015,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.b844a7f52a1b531761f06c39,purananuru,015,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,களிறு,canonical_body,markdown:canonical-body,9,9,16,21,medium,human_review_required,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.7fc27ba478878ad7ee8f4875,purananuru,015,COMMODITY_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,பொன்,canonical_body,markdown:canonical-body,12,12,8,12,medium,human_review_required,corpus/purananuru/poems/015.md,f35be997ae01fcf1dc799f6bbaa076326ad69811bb652715427e42d2eaa9ff79
asrt.72d952f257a76fd9cc33384d,purananuru,016,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,பாண்டரங் கண்ணனார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.f9f7cd1be4b6292f3e8e03f4,purananuru,016,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சோழன் இராசசூயம் வேட்ட பெருநற்கிள்ளி,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.0aed4a8bf7f2a9a4acead11a,purananuru,016,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,வஞ்சி,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.4be019e9db5bf345bb03b15d,purananuru,016,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,மழபுல வஞ்சி,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.73a1b12092a65703635f586c,purananuru,016,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_TITLE,செவ்வானும் சுடுநெருப்பும்!,title_as_printed,yaml:title_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.9ccef779ad0f89591d2692d0,purananuru,016,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்: பாண்டரங் கண்ணனார்.
பாடப்பட்டோன்: சோழன் இராசசூயம் வேட்ட பெருநற்கிள்ளி.
திணை: வஞ்சி. துறை; மழபுல வஞ்சி.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.91f045c8677a555061ad7d74,purananuru,016,TEXTUAL_CONDITION,SOURCE_EXPLICIT,HAS_TEXTUAL_STATUS,complete,textual_status,yaml:textual_status,,,,,high,machine_checked,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.d4d4de3d42c7e9c53d9074aa,purananuru,016,FLORA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,மரம்,canonical_body,markdown:canonical-body,5,5,4,8,medium,human_review_required,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.38892ac2638d7d5e6338567a,purananuru,016,FLORA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,மலர்,canonical_body,markdown:canonical-body,13,13,14,18,medium,human_review_required,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.1912ec72189c61e73bf3e6c5,purananuru,016,FAUNA_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,களிறு,canonical_body,markdown:canonical-body,6,6,15,20,medium,human_review_required,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.fe460b0eb3303b7fd048b440,purananuru,016,WARFARE_MENTION,SOURCE_EXPLICIT,MENTIONS_CANDIDATE,வாள்,canonical_body,markdown:canonical-body,11,11,6,10,medium,human_review_required,corpus/purananuru/poems/016.md,dcb97f8e245943328dd099bba7ab8443b624cdfd44169746fdb3b7a022a7b40b
asrt.9c10846857035cb4a5227b97,purananuru,017,POET_ATTRIBUTION,SOURCE_EXPLICIT,ATTRIBUTED_TO,; குறுங்கோழியூர் கிழார்,poet_as_printed,yaml:poet_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/017.md,abe62fdb51bceef38e68da61e3221aa8da95e904ae28bb6b78a8e43a7af81a54
asrt.e00bfe42515d3727901dfd04,purananuru,017,PATRON_OR_ADDRESSEE,SOURCE_EXPLICIT,ADDRESSED_TO,சேரமான் யானைக்கண்சேய் மாந்தரஞ்சேரல் இரும்பொறை,addressee_as_printed,yaml:addressee_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/017.md,abe62fdb51bceef38e68da61e3221aa8da95e904ae28bb6b78a8e43a7af81a54
asrt.4a05c1f2fac00c8231c997e8,purananuru,017,TINI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TINAI,வாகை,thinai_as_printed,yaml:thinai_as_printed,,,,,high,machine_checked,corpus/purananuru/poems/017.md,abe62fdb51bceef38e68da61e3221aa8da95e904ae28bb6b78a8e43a7af81a54
asrt.3657e5695ac4a565df293c54,purananuru,017,TURAI_VALUE,SOURCE_EXPLICIT,ASSOCIATED_WITH_TURAI,அரசவாகை,thurai,yaml:thurai,,,,,high,machine_checked,corpus/purananuru/poems/017.md,abe62fdb51bceef38e68da61e3221aa8da95e904ae28bb6b78a8e43a7af81a54
asrt.dad5e57f945f0179042dfd76,purananuru,017,SOURCE_CONTEXT_NOTE,SOURCE_EXPLICIT,HAS_PRINTED_SOURCE_NOTE,"பாடியவர்; குறுங்கோழியூர் கிழார்.
பாடப்பட்டோன்: சேரமான் யானைக்கண்சேய் மாந்தரஞ்சேரல் இரும்பொறை.
திணை; வாகை. துறை: அரசவாகை; இயன்மொழியும் ஆம்.",source_note,markdown:source-note,,,,,high,machine_checked,corpus/purananuru/poems/017.md,abe62fdb51bceef38e68da61e3221aa8da95e904ae28bb6b78a8e43a7af81a54
